Transporteur Nom,PA ID,UIC8,UIC7,PR ID,ZDE ID,ZDE Libelle,ZDE Type,ZDE Mode,__ZDEp_ID,ZDEp Nom,ZDEp Mode,__ZDEr_ID,ZDEr Nom,ZDEr Mode,__ZDLr_ID,ZDLr Nom,__LDA_ID,ZDE_ASSOCIEE
SNCF,375,87386656,8738665,PR/0087-386656-BV,2664,D,VOIE,TRAIN,50118386,Vernouillet - Verneuil,RAIL,470930,Vernouillet - Verneuil,rail,47964,Vernouillet - Verneuil,65691,2666
SNCF,375,87386656,8738665,PR/0087-386656-BV,2665,VERNOUILLET VERNEUIL,BUS,BUS,50117914,Vernouillet - Verneuil,BUS,411227,Vernouillet Verneuil,bus,473604,Gare de Vernouillet Verneuil,65691,
SNCF,76,87386664,8738666,PR/0087-386664-00,588,A,VOIE,TRAIN,50118737,Les Clairières de Verneuil,RAIL,472539,Les Clairières de Verneuil,rail,54249,Les Clairières de Verneuil,65985,586
SNCF,76,87386664,8738666,PR/0087-386664-00,587,B,VOIE,TRAIN,50117105,Les Clairières de Verneuil,RAIL,472100,Les Clairières de Verneuil,rail,54249,Les Clairières de Verneuil,65985,586
SNCF,76,87386664,8738666,PR/0087-386664-00,590,LES CLAIRIERES DE VERNEUIL,BUS,BUS,50118525,Les Clairières de Verneuil,BUS,13594,Gare des Clairières de Verneuil,bus,473473,Gare des Clairières de Verneuil,65985,
SNCF,348,87386680,8738668,PR/0087-386680-BV,2485,1,VOIE,TRAIN,50118316,Les Mureaux,RAIL,471027,Les Mureaux,rail,47881,Les Mureaux,65994,2484
SNCF,348,87386680,8738668,PR/0087-386680-BV,2478,2,VOIE,TRAIN,50117645,Les Mureaux,RAIL,471678,Les Mureaux,rail,47881,Les Mureaux,65994,2483
SNCF,348,87386680,8738668,PR/0087-386680-BV,2479,C,VOIE,TRAIN,50116296,Les Mureaux,RAIL,472868,Les Mureaux,rail,47881,Les Mureaux,65994,6047
SNCF,348,87386680,8738668,PR/0087-386680-BV,2480,CI,VOIE,TRAIN,50118495,Les Mureaux,RAIL,470770,Les Mureaux,rail,47881,Les Mureaux,65994,2484
SNCF,348,87386680,8738668,PR/0087-386680-BV,2477,Les Mureaux,BUS,BUS,50118652,Les Mureaux,BUS,463923,Gare des Mureaux (A3),bus,473497,Gare des Mureaux,65994,
SNCF,348,87386680,8738668,PR/0087-386680-BV,2482,Les Mureaux,BUS,BUS,50118649,Les Mureaux,BUS,32735,Gare des Mureaux (D3),bus,473497,Gare des Mureaux,65994,
SNCF,198,87386730,8738673,PR/0087-386730-00,1493,1,VOIE,TRAIN,50117794,Aubergenville Élisabethville,RAIL,471523,Aubergenville Élisabethville,rail,43070,Aubergenville Élisabethville,65490,1490
SNCF,198,87386730,8738673,PR/0087-386730-00,1491,2,VOIE,TRAIN,50117247,Aubergenville Élisabethville,RAIL,472002,Aubergenville Élisabethville,rail,43070,Aubergenville Élisabethville,65490,1495
SNCF,198,87386730,8738673,PR/0087-386730-00,1494,AUBERGENVILLE ELISABETHVILLE,BUS,BUS,50116426,Aubergenville Élisabethville,BUS,472292,Aubergenville Élisabethville,bus,473039,Aubergenville Elisabethville (parvis),65490,
SNCF,198,87386730,8738673,PR/0087-386730-00,1492,C,VOIE,TRAIN,50118703,Aubergenville Élisabethville,RAIL,472707,Aubergenville Élisabethville,rail,43070,Aubergenville Élisabethville,65490,1495
SNCF,195,87386763,8738676,PR/0087-386763-BV,1427,1,VOIE,TRAIN,50118208,Épône - Mézières,RAIL,471058,Épône - Mézières,rail,47882,Épône - Mézières,65326,1421
SNCF,195,87386763,8738676,PR/0087-386763-BV,1424,2,VOIE,TRAIN,50117680,Épône - Mézières,RAIL,471647,Épône - Mézières,rail,47882,Épône - Mézières,65326,1422
SNCF,195,87386763,8738676,PR/0087-386763-BV,1428,A,VOIE,TRAIN,50117242,Épône - Mézières,RAIL,472005,Épône - Mézières,rail,47882,Épône - Mézières,65326,1423
SNCF,195,87386763,8738676,PR/0087-386763-BV,1426,B,VOIE,TRAIN,50116401,Épône - Mézières,RAIL,472454,Épône - Mézières,rail,47882,Épône - Mézières,65326,1423
SNCF,195,87386763,8738676,PR/0087-386763-BV,1425,EPONE MEZIERES,BUS,BUS,50117970,Épône - Mézières,BUS,471365,Épône - Mézières,bus,473370,Gare d'Epone-Mezières,65326,
SNCF,1137,87387001,8738700,PR/0087-387001-BV,3715,A,VOIE,TRAIN,50117535,Évreux Normandie,RAIL,471713,Évreux Normandie,rail,411365,Évreux Normandie,411366,3714
SNCF,1137,87387001,8738700,PR/0087-387001-BV,3712,B,VOIE,TRAIN,50116459,Évreux Normandie,RAIL,472353,Évreux Normandie,rail,411365,Évreux Normandie,411366,3711
SNCF,1137,87387001,8738700,PR/0087-387001-BV,3713,C,VOIE,TRAIN,50116569,Évreux Normandie,RAIL,472524,Évreux Normandie,rail,411365,Évreux Normandie,411366,3711
SNCF,1137,87387001,8738700,PR/0087-387001-BV,3717,D,VOIE,TRAIN,50118358,Évreux Normandie,RAIL,470894,Évreux Normandie,rail,411365,Évreux Normandie,411366,3716
SNCF,1137,87387001,8738700,PR/0087-387001-BV,3718,E,VOIE,TRAIN,50117005,Évreux Normandie,RAIL,472055,Évreux Normandie,rail,411365,Évreux Normandie,411366,3716
SNCF,403,87387092,8738709,PR/0087-387092-00,2839,1,VOIE,TRAIN,50117842,Bueil,RAIL,471477,Bueil,rail,411362,Bueil,411363,2841
SNCF,403,87387092,8738709,PR/0087-387092-00,2840,2,VOIE,TRAIN,50118388,Bueil,RAIL,470928,Bueil,rail,411362,Bueil,411363,2837
SNCF,403,87387092,8738709,PR/0087-387092-00,2838,E,VOIE,TRAIN,50118177,Bueil,RAIL,471161,Bueil,rail,411362,Bueil,411363,2841
SNCF,72,87391003,8739100,PR/0087-391003-BV,560,1,VOIE,TRAIN,50116656,Paris Montparnasse,RAIL,472173,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,529
SNCF,72,87391003,8739100,PR/0087-391003-BV,554,10,VOIE,TRAIN,50118534,Paris Montparnasse,RAIL,470679,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,543
SNCF,72,87391003,8739100,PR/0087-391003-BV,538,11,VOIE,TRAIN,50117634,Paris Montparnasse,RAIL,471693,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,543
SNCF,72,87391003,8739100,PR/0087-391003-BV,551,12,VOIE,TRAIN,50116501,Paris Montparnasse,RAIL,472627,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,549
SNCF,72,87391003,8739100,PR/0087-391003-BV,552,13,VOIE,TRAIN,50118830,Paris Montparnasse,RAIL,472451,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,549
SNCF,72,87391003,8739100,PR/0087-391003-BV,563,14,VOIE,TRAIN,50117560,Paris Montparnasse,RAIL,471742,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,541
SNCF,72,87391003,8739100,PR/0087-391003-BV,562,15,VOIE,TRAIN,50118206,Paris Montparnasse,RAIL,471135,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,541
SNCF,72,87391003,8739100,PR/0087-391003-BV,561,16,VOIE,TRAIN,50116249,Paris Montparnasse,RAIL,472964,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,548
SNCF,72,87391003,8739100,PR/0087-391003-BV,557,17,VOIE,TRAIN,50117175,Paris Montparnasse,RAIL,471935,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,548
SNCF,72,87391003,8739100,PR/0087-391003-BV,559,18,VOIE,TRAIN,50117765,Paris Montparnasse,RAIL,471552,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,531
SNCF,72,87391003,8739100,PR/0087-391003-BV,555,19,VOIE,TRAIN,50117678,Paris Montparnasse,RAIL,471650,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,531
SNCF,72,87391003,8739100,PR/0087-391003-BV,519,2,VOIE,TRAIN,50117770,Paris Montparnasse,RAIL,471566,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,546
SNCF,72,87391003,8739100,PR/0087-391003-BV,524,20,VOIE,TRAIN,50117125,Paris Montparnasse,RAIL,471918,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,545
SNCF,72,87391003,8739100,PR/0087-391003-BV,533,21,VOIE,TRAIN,50116416,Paris Montparnasse,RAIL,472308,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,545
SNCF,72,87391003,8739100,PR/0087-391003-BV,526,22,VOIE,TRAIN,50116468,Paris Montparnasse,RAIL,472325,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,544
SNCF,72,87391003,8739100,PR/0087-391003-BV,518,23,VOIE,TRAIN,50118662,Paris Montparnasse,RAIL,472624,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,544
SNCF,72,87391003,8739100,PR/0087-391003-BV,528,24,VOIE,TRAIN,50118888,Paris Montparnasse,RAIL,472319,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,547
SNCF,72,87391003,8739100,PR/0087-391003-BV,520,3,VOIE,TRAIN,50116334,Paris Montparnasse,RAIL,472895,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,546
SNCF,72,87391003,8739100,PR/0087-391003-BV,539,4,VOIE,TRAIN,50118045,Paris Montparnasse,RAIL,471299,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,535
SNCF,72,87391003,8739100,PR/0087-391003-BV,537,5,VOIE,TRAIN,50117796,Paris Montparnasse,RAIL,471521,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,535
SNCF,72,87391003,8739100,PR/0087-391003-BV,523,6,VOIE,TRAIN,50117605,Paris Montparnasse,RAIL,471794,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,540
SNCF,72,87391003,8739100,PR/0087-391003-BV,525,7,VOIE,TRAIN,50117536,Paris Montparnasse,RAIL,471733,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,540
SNCF,72,87391003,8739100,PR/0087-391003-BV,553,8,VOIE,TRAIN,50117505,Paris Montparnasse,RAIL,471704,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,542
SNCF,72,87391003,8739100,PR/0087-391003-BV,558,9,VOIE,TRAIN,50117771,Paris Montparnasse,RAIL,471567,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,542
SNCF,72,87391003,8739100,PR/0087-391003-BV,556,PARIS MONTPARNASSE,BUS,BUS,50116109,Paris Montparnasse,BUS,41519,Gare Montparnasse,bus,463857,Gare Montparnasse (Boulevard de Vaugirard),71139,
SNCF,72,87391102,8739110,PR/0087-391102-00,530,25,VOIE,TRAIN,50118694,Paris Montparnasse,RAIL,472691,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,534
SNCF,72,87391102,8739110,PR/0087-391102-00,532,26,VOIE,TRAIN,50117767,Paris Montparnasse,RAIL,471554,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,534
SNCF,72,87391102,8739110,PR/0087-391102-00,527,27,VOIE,TRAIN,50116327,Paris Montparnasse,RAIL,472888,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,550
SNCF,72,87391102,8739110,PR/0087-391102-00,522,28,VOIE,TRAIN,50117468,Paris Montparnasse,RAIL,471820,Paris Montparnasse,rail,43238,Gare Montparnasse,71139,550
SNCF,228,87391532,8739153,PR/0087-391532-BV,1749,1,VOIE,TRAIN,50118434,Vanves - Malakoff,RAIL,470871,Vanves - Malakoff,rail,43214,Vanves - Malakoff,70584,1745
SNCF,228,87391532,8739153,PR/0087-391532-BV,1750,1B,VOIE,TRAIN,50117240,Vanves - Malakoff,RAIL,472007,Vanves - Malakoff,rail,43214,Vanves - Malakoff,70584,1746
SNCF,228,87391532,8739153,PR/0087-391532-BV,1744,2,VOIE,TRAIN,50117623,Vanves - Malakoff,RAIL,471812,Vanves - Malakoff,rail,43214,Vanves - Malakoff,70584,1747
SNCF,228,87391532,8739153,PR/0087-391532-BV,1751,2B,VOIE,TRAIN,50117046,Vanves - Malakoff,RAIL,472047,Vanves - Malakoff,rail,43214,Vanves - Malakoff,70584,1746
SNCF,228,87391532,8739153,PR/0087-391532-BV,1748,VANVES MALAKOFF,BUS,BUS,50116544,Vanves - Malakoff,BUS,472540,Vanves - Malakoff,bus,473597,Gare de Vanves - Malakoff,70584,
SNCF,352,87391565,8739156,PR/0087-391565-00,2515,1,VOIE,TRAIN,50116391,Clamart,RAIL,472493,Clamart,rail,43111,Clamart,70505,2512
SNCF,352,87391565,8739156,PR/0087-391565-00,2508,1B,VOIE,TRAIN,50116291,Clamart,RAIL,472863,Clamart,rail,43111,Clamart,70505,2514
SNCF,352,87391565,8739156,PR/0087-391565-00,2510,2,VOIE,TRAIN,50118060,Clamart,RAIL,471241,Clamart,rail,43111,Clamart,70505,2513
SNCF,352,87391565,8739156,PR/0087-391565-00,2509,2B,VOIE,TRAIN,50116294,Clamart,RAIL,472858,Clamart,rail,43111,Clamart,70505,2514
SNCF,352,87391565,8739156,PR/0087-391565-00,2511,CLAMART,BUS,BUS,50117898,Clamart,BUS,471417,Clamart,bus,473246,Gare de Clamart (côté Malakoff),70505,
SNCF,210,87393009,8739300,PR/0087-393009-BV,1623,B,VOIE,TRAIN,50117541,Versailles Chantiers,RAIL,471738,Versailles Chantiers,rail,43219,Versailles Chantiers,63880,1627
SNCF,210,87393009,8739300,PR/0087-393009-BV,1624,C,VOIE,TRAIN,50117927,Versailles Chantiers,RAIL,471389,Versailles Chantiers,rail,43219,Versailles Chantiers,63880,1627
SNCF,210,87393009,8739300,PR/0087-393009-BV,1625,D,VOIE,TRAIN,50118464,Versailles Chantiers,RAIL,470766,Versailles Chantiers,rail,43219,Versailles Chantiers,63880,1628
SNCF,210,87393009,8739300,PR/0087-393009-BV,1617,E,VOIE,TRAIN,50117108,Versailles Chantiers,RAIL,472104,Versailles Chantiers,rail,43219,Versailles Chantiers,63880,1628
SNCF,210,87393009,8739300,PR/0087-393009-BV,1631,F,VOIE,TRAIN,50116172,Versailles Chantiers,RAIL,472737,Versailles Chantiers,rail,43219,Versailles Chantiers,63880,1629
SNCF,210,87393009,8739300,PR/0087-393009-BV,1620,G,VOIE,TRAIN,50116362,Versailles Chantiers,RAIL,472407,Versailles Chantiers,rail,43219,Versailles Chantiers,63880,1629
SNCF,210,87393009,8739300,PR/0087-393009-BV,1626,H,VOIE,TRAIN,50118578,Versailles Chantiers,RAIL,470737,Versailles Chantiers,rail,43219,Versailles Chantiers,63880,1630
SNCF,210,87393009,8739300,PR/0087-393009-BV,1618,J,VOIE,TRAIN,50117135,Versailles Chantiers,RAIL,471928,Versailles Chantiers,rail,43219,Versailles Chantiers,63880,1630
SNCF,210,87393009,8739300,PR/0087-393009-BV,1622,VERSAILLES CHANTIERS,BUS,BUS,50118873,Versailles Chantiers,BUS,411254,Versailles Chantiers,bus,473606,Gare des Chantiers - États Généraux / Abbé Rousseaux,63880,
SNCF,246,87393033,8739303,PR/0087-393033-BV,1846,1,VOIE,TRAIN,50118721,INVALIDES,RAIL,472511,Invalides,rail,470540,Invalides,71274,1852
SNCF,246,87393033,8739303,PR/0087-393033-BV,1848,2,VOIE,TRAIN,50116453,INVALIDES,RAIL,472358,Invalides,rail,470540,Invalides,71274,1851
SNCF,246,87393033,8739303,PR/0087-393033-BV,1847,3,VOIE,TRAIN,50116652,INVALIDES,RAIL,472193,Invalides,rail,470540,Invalides,71274,1852
SNCF,246,87393033,8739303,PR/0087-393033-BV,1849,4,VOIE,TRAIN,50116370,INVALIDES,RAIL,472392,Invalides,rail,470540,Invalides,71274,1851
SNCF,246,87393033,8739303,PR/0087-393033-BV,1850,INVALIDES,BUS,BUS,50118283,INVALIDES,BUS,470992,Invalides,bus,473381,Invalides (r. Esnault-Pelterie),71274,
SNCF,26,87393041,8739304,PR/0087-393041-00,185,1,VOIE,TRAIN,50116287,Pont de l'Alma,RAIL,473007,Pont de l'Alma,rail,415091,Pont de l'Alma,71271,187
SNCF,26,87393041,8739304,PR/0087-393041-00,184,2,VOIE,TRAIN,50118326,Pont de l'Alma,RAIL,471002,Pont de l'Alma,rail,415091,Pont de l'Alma,71271,186
SNCF,26,87393041,8739304,PR/0087-393041-00,188,PONT DE L'ALMA,BUS,BUS,50118631,Pont de l'Alma,BUS,470643,Pont de l'Alma,bus,45129,Pont de l'Alma / Bosquet - Rapp,71271,
SNCF,325,87393058,8739305,PR/0087-393058-BV,2363,1,VOIE,TRAIN,50116161,Champ de Mars Tour Eiffel,RAIL,472748,Champ de Mars Tour Eiffel,rail,58757,Champ de Mars Tour Eiffel,73844,2362
SNCF,325,87393058,8739305,PR/0087-393058-BV,2361,2,VOIE,TRAIN,50117198,Champ de Mars Tour Eiffel,RAIL,471988,Champ de Mars Tour Eiffel,rail,58757,Champ de Mars Tour Eiffel,73844,2364
SNCF,325,87393058,8739305,PR/0087-393058-BV,2360,CHAMP DE MARS TOUR EIFFEL,BUS,BUS,50117838,Champ de Mars Tour Eiffel,BUS,25772,Champ de Mars,bus,58756,Champs de Mars,73844,
SNCF,363,87393066,8739306,PR/0087-393066-00,2582,1,VOIE,TRAIN,50118672,JAVEL,RAIL,472653,Javel,rail,45346,Javel,71150,2586
SNCF,363,87393066,8739306,PR/0087-393066-00,2583,2,VOIE,TRAIN,50118586,JAVEL,RAIL,470744,Javel,rail,45346,Javel,71150,2585
SNCF,363,87393066,8739306,PR/0087-393066-00,2584,JAVEL,BUS,BUS,50117851,JAVEL,BUS,29965,Javel,bus,473402,Javel,71150,
SNCF,292,87393074,8739307,PR/0087-393074-00,2149,1,VOIE,TRAIN,50117522,Issy,RAIL,471718,Issy,rail,43084,Issy,70612,2153
SNCF,292,87393074,8739307,PR/0087-393074-00,2151,2,VOIE,TRAIN,50118735,Issy,RAIL,472515,Issy,rail,43084,Issy,70612,2152
SNCF,292,87393074,8739307,PR/0087-393074-00,2150,ISSY,BUS,BUS,50116260,Issy,BUS,472985,Issy-RER,bus,473386,Gare d'Issy (av. de Verdun),70612,
SNCF,2,87393082,8739308,PR/0087-393082-00,9,1,VOIE,TRAIN,50118334,Meudon Val Fleury,RAIL,471011,Meudon Val Fleury,rail,43163,Meudon Val Fleury,70412,7
SNCF,2,87393082,8739308,PR/0087-393082-00,8,2,VOIE,TRAIN,50117685,Meudon Val Fleury,RAIL,471645,Meudon Val Fleury,rail,43163,Meudon Val Fleury,70412,6
SNCF,2,87393082,8739308,PR/0087-393082-00,10,MEUDON VAL FLEURY,BUS,BUS,50117253,Meudon Val Fleury,BUS,37845,Gare de Val Fleury,bus,473510,Gare de Val Fleury,70412,
SNCF,2,87393082,8739308,PR/0087-393082-00,11,MEUDON VAL FLEURY,BUS,BUS,50117490,Meudon Val Fleury,BUS,37034,Gare de Val Fleury,bus,473510,Gare de Val Fleury,70412,
SNCF,158,87393108,8739310,PR/0087-393108-00,1160,1,VOIE,TRAIN,50118846,Meudon,RAIL,472479,Meudon,rail,43162,Meudon,70515,1164
SNCF,158,87393108,8739310,PR/0087-393108-00,1161,1B,VOIE,TRAIN,50118124,Meudon,RAIL,471180,Meudon,rail,43162,Meudon,70515,1163
SNCF,158,87393108,8739310,PR/0087-393108-00,1159,2,VOIE,TRAIN,50118494,Meudon,RAIL,470767,Meudon,rail,43162,Meudon,70515,1165
SNCF,158,87393108,8739310,PR/0087-393108-00,1162,2B,VOIE,TRAIN,50116306,Meudon,RAIL,472879,Meudon,rail,43162,Meudon,70515,1163
SNCF,158,87393108,8739310,PR/0087-393108-00,1166,MEUDON,BUS,BUS,50117902,Meudon,BUS,471413,Meudon,bus,473509,Meudon,70515,
SNCF,266,87393116,8739311,PR/0087-393116-00,1969,1,VOIE,TRAIN,50118688,BELLEVUE,RAIL,472679,Bellevue,rail,43088,Bellevue,69528,1972
SNCF,266,87393116,8739311,PR/0087-393116-00,1975,1B,VOIE,TRAIN,50117910,BELLEVUE,RAIL,471435,Bellevue,rail,43088,Bellevue,69528,1971
SNCF,266,87393116,8739311,PR/0087-393116-00,1974,2,VOIE,TRAIN,50118782,BELLEVUE,RAIL,472607,Bellevue,rail,43088,Bellevue,69528,1970
SNCF,266,87393116,8739311,PR/0087-393116-00,1976,2B,VOIE,TRAIN,50116410,BELLEVUE,RAIL,472441,Bellevue,rail,43088,Bellevue,69528,1971
SNCF,266,87393116,8739311,PR/0087-393116-00,1973,BELLEVUE,BUS,BUS,50118770,BELLEVUE,BUS,37228,Gare de Bellevue,bus,473106,Gare de Bellevue,69528,
SNCF,55,87393124,8739312,PR/0087-393124-00,346,1,VOIE,TRAIN,50118683,Sèvres Rive Gauche,RAIL,472662,Sèvres Rive Gauche,rail,43195,Sèvres Rive Gauche,463754,352
SNCF,55,87393124,8739312,PR/0087-393124-00,345,1B,VOIE,TRAIN,50118186,Sèvres Rive Gauche,RAIL,471152,Sèvres Rive Gauche,rail,43195,Sèvres Rive Gauche,463754,351
SNCF,55,87393124,8739312,PR/0087-393124-00,349,2,VOIE,TRAIN,50118043,Sèvres Rive Gauche,RAIL,471302,Sèvres Rive Gauche,rail,43195,Sèvres Rive Gauche,463754,347
SNCF,55,87393124,8739312,PR/0087-393124-00,350,2B,VOIE,TRAIN,50118354,Sèvres Rive Gauche,RAIL,470898,Sèvres Rive Gauche,rail,43195,Sèvres Rive Gauche,463754,351
SNCF,55,87393124,8739312,PR/0087-393124-00,348,SEVRES RIVE GAUCHE,BUS,BUS,50117170,Sèvres Rive Gauche,BUS,471930,Sèvres Rive Gauche,bus,412380,Sèvres - Rive Gauche (Pont N118),417630,
SNCF,371,87393157,8739315,PR/0087-393157-00,2640,1,VOIE,TRAIN,50118359,Versailles Château Rive Gauche,RAIL,470893,Versailles Château Rive Gauche,rail,43220,Versailles Château Rive Gauche,73721,2638
SNCF,371,87393157,8739315,PR/0087-393157-00,2634,2,VOIE,TRAIN,50117207,Versailles Château Rive Gauche,RAIL,471963,Versailles Château Rive Gauche,rail,43220,Versailles Château Rive Gauche,73721,2637
SNCF,371,87393157,8739315,PR/0087-393157-00,2633,3,VOIE,TRAIN,50118557,Versailles Château Rive Gauche,RAIL,470707,Versailles Château Rive Gauche,rail,43220,Versailles Château Rive Gauche,73721,2637
SNCF,371,87393157,8739315,PR/0087-393157-00,2635,4,VOIE,TRAIN,50118895,Versailles Château Rive Gauche,RAIL,472314,Versailles Château Rive Gauche,rail,43220,Versailles Château Rive Gauche,73721,2639
SNCF,371,87393157,8739315,PR/0087-393157-00,2636,VERSAILLES CHATEAU RIVE GAUCHE,BUS,BUS,50117602,Versailles Château Rive Gauche,BUS,471800,Versailles Château Rive Gauche,bus,473607,Gare de Versailles Château Rive Gauche,73721,
SNCF,13,87393165,8739316,PR/0087-393165-00,64,1,VOIE,TRAIN,50118687,Porchefontaine,RAIL,472670,Porchefontaine,rail,43183,Porchefontaine,63886,68
SNCF,13,87393165,8739316,PR/0087-393165-00,65,2,VOIE,TRAIN,50118420,Porchefontaine,RAIL,470858,Porchefontaine,rail,43183,Porchefontaine,63886,69
SNCF,13,87393165,8739316,PR/0087-393165-00,70,PORCHEFONTAINE,BUS,BUS,50117655,Porchefontaine,BUS,471470,Porchefontaine / Octroi,bus,473333,Porchefontaine,63886,
SNCF,41,87393173,8739317,PR/0087-393173-BV,271,1,VOIE,TRAIN,50116257,Chaville - Vélizy,RAIL,472982,Chaville - Vélizy,rail,47883,Chaville - Vélizy,69487,266
SNCF,41,87393173,8739317,PR/0087-393173-BV,270,2,VOIE,TRAIN,50117738,Chaville - Vélizy,RAIL,471589,Chaville - Vélizy,rail,47883,Chaville - Vélizy,69487,268
SNCF,41,87393173,8739317,PR/0087-393173-BV,269,3,VOIE,TRAIN,50117764,Chaville - Vélizy,RAIL,471551,Chaville - Vélizy,rail,47883,Chaville - Vélizy,69487,267
SNCF,41,87393173,8739317,PR/0087-393173-BV,264,4,VOIE,TRAIN,50118159,Chaville - Vélizy,RAIL,471121,Chaville - Vélizy,rail,47883,Chaville - Vélizy,69487,267
SNCF,41,87393173,8739317,PR/0087-393173-BV,265,CHAVILLE VELIZY,BUS,BUS,50118869,Chaville - Vélizy,BUS,472302,Chaville - Vélizy,bus,473192,Gare de Chaville-Vélizy (Gare routière),69487,
SNCF,275,87393207,8739320,PR/0087-393207-00,2025,1,VOIE,TRAIN,50116450,Chaville Rive Gauche,RAIL,472372,Chaville Rive Gauche,rail,43108,Chaville Rive Gauche,73718,2027
SNCF,275,87393207,8739320,PR/0087-393207-00,2021,1B,VOIE,TRAIN,50117644,Chaville Rive Gauche,RAIL,471679,Chaville Rive Gauche,rail,43108,Chaville Rive Gauche,73718,2022
SNCF,275,87393207,8739320,PR/0087-393207-00,2023,2,VOIE,TRAIN,50118875,Chaville Rive Gauche,RAIL,472291,Chaville Rive Gauche,rail,43108,Chaville Rive Gauche,73718,2026
SNCF,275,87393207,8739320,PR/0087-393207-00,2024,2B,VOIE,TRAIN,50116974,Chaville Rive Gauche,RAIL,472152,Chaville Rive Gauche,rail,43108,Chaville Rive Gauche,73718,2022
SNCF,275,87393207,8739320,PR/0087-393207-00,2028,CHAVILLE RIVE GAUCHE,BUS,BUS,50117748,Chaville Rive Gauche,BUS,8109,Gare de Chaville Rive Gauche,bus,473175,Gare Chaville Rive Gauche,73718,
SNCF,227,87393215,8739321,PR/0087-393215-00,1734,1,VOIE,TRAIN,50118120,Viroflay Rive Gauche,RAIL,471175,Viroflay Rive Gauche,rail,462388,Viroflay Rive Gauche,63923,1737
SNCF,227,87393215,8739321,PR/0087-393215-00,1742,1B,VOIE,TRAIN,50117961,Viroflay Rive Gauche,RAIL,471343,Viroflay Rive Gauche,rail,462388,Viroflay Rive Gauche,63923,1737
SNCF,227,87393215,8739321,PR/0087-393215-00,1739,1I,VOIE,TRAIN,50117983,Viroflay Rive Gauche,RAIL,471362,Viroflay Rive Gauche,rail,462388,Viroflay Rive Gauche,63923,1735
SNCF,227,87393215,8739321,PR/0087-393215-00,1741,2,VOIE,TRAIN,50117573,Viroflay Rive Gauche,RAIL,471767,Viroflay Rive Gauche,rail,462388,Viroflay Rive Gauche,63923,1736
SNCF,227,87393215,8739321,PR/0087-393215-00,1740,2B,VOIE,TRAIN,50116153,Viroflay Rive Gauche,RAIL,472845,Viroflay Rive Gauche,rail,462388,Viroflay Rive Gauche,63923,1735
SNCF,227,87393215,8739321,PR/0087-393215-00,1743,2I,VOIE,TRAIN,50118797,Viroflay Rive Gauche,RAIL,472387,Viroflay Rive Gauche,rail,462388,Viroflay Rive Gauche,63923,1736
SNCF,227,87393215,8739321,PR/0087-393215-00,1738,VIROFLAY RIVE GAUCHE,BUS,BUS,50118681,Viroflay Rive Gauche,BUS,25583,Gabriel Péri / Viroflay Rive Gauche,bus,43038,Gabriel Péri / Viroflay Rive Gauche,63980,
SNCF,324,87393223,8739322,PR/0087-393223-BV,2354,1,VOIE,TRAIN,50116337,Saint-Cyr,RAIL,472908,Saint-Cyr,rail,46990,Saint-Cyr,73731,2358
SNCF,324,87393223,8739322,PR/0087-393223-BV,2353,1B,VOIE,TRAIN,50117136,Saint-Cyr,RAIL,471899,Saint-Cyr,rail,46990,Saint-Cyr,73731,2357
SNCF,324,87393223,8739322,PR/0087-393223-BV,2351,1M,VOIE,TRAIN,50118455,Saint-Cyr,RAIL,470890,Saint-Cyr,rail,46990,Saint-Cyr,73731,2356
SNCF,324,87393223,8739322,PR/0087-393223-BV,2352,2,VOIE,TRAIN,50118234,Saint-Cyr,RAIL,471036,Saint-Cyr,rail,46990,Saint-Cyr,73731,2357
SNCF,324,87393223,8739322,PR/0087-393223-BV,2350,2B,VOIE,TRAIN,50118717,Saint-Cyr,RAIL,472732,Saint-Cyr,rail,46990,Saint-Cyr,73731,2356
